Read 500 bodies from file dataset/bodies_500.csv

Initial state:
ID	Mass		Pos_X		Pos_Y		Pos_Z		Vel_X		Vel_Y		Vel_Z
257	84.29		-12.48		92.40		-61.72		-5.75		-4.57		-0.86
258	30.78		-47.94		-41.92		-66.62		-7.99		-1.04		7.36
259	99.18		-56.84		53.59		-63.48		-4.65		7.37		-5.40
260	99.70		-6.71		-30.18		23.32		-4.24		-7.32		-1.46
261	46.06		-80.78		-60.48		79.24		3.71		1.43		-4.65
262	39.87		-77.86		-81.43		30.04		-6.96		0.42		-8.22
263	48.14		34.51		-41.21		25.41		2.49		7.41		5.75
264	49.29		-11.01		18.60		32.41		8.63		6.04		3.68
265	4.29		-39.87		-8.90		19.44		7.11		-3.00		6.72
266	82.34		64.56		62.74		-20.13		-4.53		2.05		-4.46
267	55.07		9.95		-51.02		26.21		6.31		9.62		0.40
268	82.18		50.64		-9.92		41.05		-6.35		6.09		8.07
269	38.95		67.44		-42.38		1.48		-5.87		3.57		-5.76
270	10.18		-42.58		69.07		12.10		-8.76		-2.35		-8.28
271	44.10		72.81		-46.78		-78.89		1.12		7.49		8.77
272	70.74		-99.12		-4.43		83.14		-5.47		-8.77		3.23
273	82.01		-56.38		-27.42		97.91		-9.19		1.59		7.64
274	63.28		92.78		-9.70		-14.29		4.09		-9.19		-3.76
275	56.66		-37.30		48.32		81.47		-1.32		-0.76		0.80
276	44.16		14.30		37.66		61.40		1.19		-7.99		1.17
277	16.73		-13.60		-30.68		-54.46		3.73		-0.55		4.50
278	44.09		-43.88		-18.52		13.66		5.70		9.75		7.43
279	29.72		88.17		34.19		61.48		-5.41		2.41		3.39
280	83.98		93.07		-58.41		-61.35		3.62		-5.92		-6.07
281	16.17		-86.20		19.78		-23.39		-2.72		-0.94		3.06
282	34.72		-12.56		-72.08		-84.06		-5.29		7.16		0.17
283	18.47		-35.45		79.44		21.37		-1.58		2.63		-6.86
284	24.68		13.11		27.39		2.47		-5.90		-2.81		-0.14
285	26.71		-91.65		37.43		-86.73		5.97		4.26		-6.69
286	36.88		6.09		39.11		65.46		8.00		0.43		-5.97
287	91.74		42.55		-66.68		-19.93		-1.32		-3.05		3.43
288	24.24		-33.18		-16.09		64.43		8.73		8.37		7.98
289	53.53		51.41		-10.39		27.96		-9.46		-3.31		2.81
290	96.20		10.82		44.45		-73.40		-4.64		1.15		9.74
291	89.03		90.49		35.32		-81.02		-1.67		8.88		6.45
292	28.25		-65.89		96.54		69.65		-0.64		5.91		-1.07
293	46.09		54.21		-51.04		46.77		-6.88		-8.86		-4.33
294	52.64		22.67		91.90		-29.97		8.29		8.61		8.00
295	64.52		65.44		20.81		15.33		-6.83		-7.34		1.35
296	86.24		-75.15		66.46		33.19		9.38		-3.41		4.38
297	16.73		-78.65		-78.23		23.81		-9.12		-1.23		-3.98
298	96.92		59.15		56.90		-40.88		0.24		-0.02		6.93
299	23.97		-67.05		-17.37		-56.78		3.63		-8.76		4.21
300	33.89		-15.65		27.46		-81.64		8.43		0.18		-5.90
301	87.18		-54.93		88.07		-19.70		1.52		-0.66		-7.51
302	30.34		-94.40		14.54		-1.07		8.04		9.67		8.52
303	67.68		-60.63		-76.50		85.84		4.62		-7.26		-6.78
304	47.34		31.61		-65.91		68.06		-7.77		8.18		-6.41
305	78.03		43.39		-21.37		91.06		3.92		5.12		-8.08
306	97.01		70.64		-14.87		-25.83		-4.07		0.28		1.44
307	75.50		60.55		-40.58		-16.48		-4.48		2.91		4.04
308	92.35		4.44		86.73		58.30		9.42		1.72		-9.09
309	75.21		-59.84		-37.07		-0.77		-2.20		9.46		-8.10
310	91.75		-76.22		73.20		-12.12		8.82		-1.92		-7.43
311	13.50		-76.02		-75.17		-47.12		0.75		-1.89		-4.88
312	99.92		81.95		-73.29		82.32		-8.75		9.61		1.72
313	89.22		-31.48		68.54		77.87		-9.27		-4.65		-8.05
314	11.39		-69.69		90.30		-75.64		4.47		2.77		-3.10
315	73.26		6.88		37.85		-40.30		5.65		-5.05		-5.45
316	96.07		-53.55		29.31		15.24		-7.92		1.91		8.35
317	67.81		-78.90		-47.40		44.18		8.60		5.56		-4.89
318	95.91		-60.36		80.73		-43.48		2.10		-9.88		-5.43
319	68.50		30.70		-15.85		-72.32		-5.31		-7.23		7.71
320	69.54		-33.41		-1.14		76.88		-1.99		-8.11		-3.42
321	28.96		1.48		16.19		-85.57		-9.43		-4.72		-5.34
322	64.91		56.83		-15.95		-18.75		-6.44		-3.63		-2.16
323	78.83		-68.24		27.00		81.55		-2.66		8.70		-1.42
324	56.89		84.90		98.76		48.65		7.85		6.86		-5.50
325	71.52		-93.34		61.19		85.79		9.35		5.16		-4.00
326	90.68		57.54		59.05		62.04		-2.08		-7.01		-1.72
327	66.87		91.64		50.80		-76.19		-5.92		3.21		4.43
328	83.94		-9.75		-14.49		-30.62		-7.40		-0.80		2.85
329	23.72		99.87		-56.94		73.57		6.42		-5.79		2.87
330	10.62		-50.88		-91.96		-40.64		2.28		-9.40		6.20
331	26.72		66.55		-19.88		57.53		6.09		-7.73		-2.55
332	71.81		-45.50		87.93		-0.55		0.18		-1.54		1.54
333	40.15		85.45		41.14		84.89		2.42		-0.74		2.13
334	82.49		-96.06		-87.37		-52.07		-6.96		-6.96		3.37
335	33.58		-35.93		8.43		51.87		-6.41		-4.33		5.48
336	35.32		-34.28		13.09		34.89		-8.16		6.06		8.14
337	85.70		91.82		71.20		-18.06		-8.68		0.08		0.69
338	75.95		-47.26		81.66		-33.01		-0.21		-1.33		1.80
339	35.42		-5.04		70.91		-94.25		8.44		-5.61		6.75
340	28.52		30.91		28.88		8.63		4.30		-6.04		-2.55
341	56.00		48.63		29.25		-43.48		-9.83		-9.44		-4.39
342	63.97		-3.76		-2.25		-1.69		-1.98		1.48		3.88
343	56.61		-69.18		-38.51		-83.77		6.50		1.94		-5.74
344	4.29		86.32		89.68		36.31		-2.13		-3.71		-1.79
345	24.65		-25.98		36.70		36.35		-5.52		-4.75		-2.60
346	65.09		5.76		60.41		65.06		3.82		-8.63		4.40
347	26.83		43.07		57.61		64.76		0.76		-0.16		-9.45
348	74.83		11.28		-14.14		-16.82		3.85		8.01		9.48
349	29.97		-37.92		85.35		-34.14		-4.60		-8.16		-5.06
350	26.68		-86.29		64.53		22.78		6.75		-2.07		-2.35
351	26.62		71.25		88.42		-21.90		0.12		-5.65		-9.15
352	71.01		76.00		-15.29		-50.30		9.34		-3.17		3.52
353	71.06		48.16		71.67		76.46		9.25		-4.99		4.93
354	62.27		-47.82		-67.68		-94.84		-9.43		8.00		4.96
355	10.00		-86.64		12.39		35.69		8.57		-8.98		-5.37
356	8.55		-14.96		-61.67		2.37		-3.32		-1.52		0.59
357	8.36		-53.72		-45.03		-58.56		6.75		0.49		7.57
358	24.40		-41.68		3.38		18.22		-4.02		9.89		-0.28
359	44.03		87.34		80.32		-25.67		-9.19		-1.80		-6.16
360	87.89		38.79		53.86		56.72		2.11		-0.75		-3.89
361	22.03		-27.97		19.88		60.85		1.84		9.06		-3.82
362	34.05		-73.33		45.14		-82.99		-3.99		6.12		1.90
363	90.36		-61.33		79.80		98.39		-9.77		1.13		1.51
364	29.23		65.32		-38.91		-13.12		-5.13		4.86		-7.34
365	99.04		-62.88		50.42		82.43		-7.37		-9.61		-2.77
366	13.92		-20.71		58.45		54.29		0.56		-8.49		3.51
367	56.67		-28.43		10.91		27.91		5.14		-7.53		-2.60
368	8.47		69.86		33.05		-36.76		5.25		-1.16		1.87
369	34.85		-85.47		-50.13		-88.20		-2.75		1.24		-9.95
370	67.39		-20.01		-57.85		-13.60		-7.40		-8.41		7.52
371	91.50		-85.93		81.32		-40.28		6.24		1.98		-3.81
372	7.79		-2.84		-26.93		90.54		4.84		8.64		9.69
373	79.94		-57.54		24.79		-0.87		-8.63		5.04		-1.79
374	84.80		-65.05		-98.02		79.69		3.49		4.76		7.11
375	86.01		16.66		72.21		-13.23		-0.83		3.13		7.62
376	94.88		60.18		-65.29		-54.19		-9.40		9.37		8.07
377	25.12		-53.25		74.63		35.86		9.52		-4.48		-0.50
378	36.87		-20.80		-55.12		31.97		-4.87		-8.38		5.66
379	98.02		70.80		14.80		-26.10		5.97		7.58		-1.32
380	76.26		80.63		24.15		-70.54		-7.40		2.05		-5.59
381	88.99		-12.80		-53.66		-83.91		-1.92		6.88		2.32
382	54.92		82.31		-13.03		83.68		-5.08		9.97		-9.12
383	3.21		-43.12		49.77		18.13		2.14		-8.21		4.55
384	6.41		90.27		94.76		19.02		5.84		-5.91		-5.65
385	98.60		13.70		4.82		83.17		3.98		-1.19		9.82
386	21.36		65.66		74.38		45.80		-0.28		5.28		9.88
387	27.37		6.68		0.74		6.28		-2.46		-8.19		2.02
388	83.65		-13.91		-15.68		-85.67		3.99		-8.87		-0.91
389	98.37		36.90		-95.54		-50.77		3.36		9.09		-5.09
390	54.20		94.29		-23.93		-93.09		2.74		8.36		3.86
391	50.23		15.09		20.82		22.76		-1.54		8.29		-8.23
392	10.49		-61.96		-70.28		-23.70		0.02		7.57		8.75
393	13.15		64.71		15.42		-40.43		0.17		7.47		0.03
394	84.00		66.60		-79.42		-49.89		-5.70		5.79		-7.46
395	24.43		63.06		-71.86		26.48		6.40		-0.02		-2.24
396	10.22		-73.20		-12.56		-8.83		2.23		-3.63		-0.24
397	84.43		-49.03		-61.80		70.06		3.66		-3.74		9.97
398	49.32		-22.73		16.47		-83.64		-5.62		7.28		3.01
399	16.13		54.06		-2.58		-9.33		3.60		-0.29		6.37
400	3.48		15.79		-44.97		65.11		-6.45		-6.84		-3.67
401	59.06		-66.31		-63.36		-45.70		-2.02		9.84		-4.52
402	88.59		13.59		-61.62		59.78		3.03		2.79		2.50
403	30.23		-8.28		56.39		-73.00		6.80		6.70		-6.52
404	93.17		-49.80		-65.62		-62.20		7.31		3.63		8.32
405	47.83		24.84		-17.77		-86.27		-1.03		3.35		2.21
406	7.72		24.02		-3.97		-51.39		-7.81		-2.64		5.86
407	5.07		-86.63		81.29		79.19		-1.64		1.67		0.23
408	34.10		-21.18		10.82		-64.54		-6.20		9.56		4.55
409	45.33		48.80		44.29		68.72		1.89		0.10		-4.71
410	44.30		-96.08		82.01		-56.98		0.25		4.11		0.45
411	73.07		-0.86		-91.35		-30.44		8.40		-6.39		1.99
412	64.92		70.43		37.56		-56.60		-2.02		-1.51		-9.92
413	15.02		80.62		68.31		71.28		-0.57		2.11		6.77
414	9.84		-43.99		-18.42		14.46		-9.87		0.97		2.32
415	75.14		95.38		-16.28		32.17		5.98		-2.42		-6.98
416	1.28		97.91		-34.31		-46.86		9.35		-9.28		-4.34
417	65.55		76.78		89.59		49.07		3.37		9.25		-1.96
418	84.13		-43.50		-94.71		49.75		3.13		8.38		5.50
419	73.46		-37.87		45.40		39.11		-0.48		-7.88		1.64
420	50.17		44.02		-80.94		-3.25		3.17		0.64		-6.24
421	28.52		-7.61		93.53		10.51		1.50		6.98		-0.43
422	57.92		-72.92		-30.87		60.16		-3.30		4.04		5.77
423	75.14		63.05		-6.10		29.81		-4.36		8.88		1.04
424	49.70		31.88		-96.00		-33.06		-9.31		4.19		4.12
425	67.31		-51.60		-46.60		-34.85		3.49		-1.19		-1.47
426	38.76		-33.41		-18.96		-4.82		7.19		-7.84		1.41
427	90.95		-44.83		-59.40		-59.05		-1.64		2.29		-7.34
428	2.34		68.51		-73.28		-90.96		0.70		3.64		-4.03
429	62.60		-24.50		-20.11		-64.38		-4.83		-9.99		1.59
430	45.68		-77.24		-85.48		-91.47		-1.85		3.89		-4.15
431	99.82		-82.90		17.22		29.45		9.17		9.94		-7.63
432	68.70		-73.48		-31.67		-37.20		7.91		-7.30		-9.76
433	10.54		-78.94		-34.50		7.81		4.61		-8.72		8.39
434	16.01		-56.16		32.21		-55.02		0.20		4.35		5.54
435	18.43		2.95		-62.94		63.44		4.71		0.31		-7.34
436	44.21		-56.63		-31.57		-22.45		-5.98		2.65		-4.30
437	83.73		29.28		-1.17		-12.59		-9.15		-9.41		-0.79
438	79.04		23.73		-8.46		-21.45		6.28		-8.40		-5.11
439	26.48		-52.00		52.01		-24.06		-1.49		-0.50		1.39
440	50.15		-70.71		-74.98		32.36		4.92		9.65		-9.55
441	88.00		15.46		-70.03		-19.13		-6.12		-8.74		-0.25
442	90.46		-68.20		-14.54		-48.81		9.37		2.68		-9.96
443	98.40		-87.82		61.00		-97.57		-8.58		5.04		-3.80
444	31.26		53.69		-48.30		-59.64		9.20		-1.99		0.66
445	94.54		86.28		-77.67		-47.35		-9.15		-9.47		-0.15
446	90.28		-100.98		85.22		1.42		-7.27		8.82		-7.20
447	40.27		-57.72		-43.68		95.79		9.40		9.28		-6.96
448	40.32		45.70		56.87		-52.76		8.38		-3.72		6.05
449	88.67		22.29		6.06		47.55		2.82		-3.41		4.13
450	2.25		-16.55		-87.74		-33.35		5.10		-6.37		4.09
451	79.08		-44.09		31.32		-1.27		1.30		-1.74		-0.11
452	8.67		1.63		55.09		61.33		-2.37		2.06		-6.74
453	51.58		-98.81		-24.71		-95.28		-3.75		9.64		-2.41
454	66.17		-42.58		5.02		35.53		4.73		8.38		-8.71
455	66.59		-32.79		-3.99		77.79		7.64		-8.24		7.57
456	15.70		69.03		20.80		62.22		-4.63		-2.82		8.56
457	1.19		-89.37		-88.57		-64.84		-0.07		0.37		-0.72
458	39.33		96.33		57.71		-59.72		1.10		-9.17		1.89
459	93.38		-0.92		76.30		-12.20		5.46		-2.94		2.19
460	8.32		-76.00		42.06		62.42		-1.21		-5.27		3.74
461	24.14		-75.96		-85.30		-47.49		-3.16		5.34		7.66
462	34.58		-25.46		-21.97		79.01		-4.11		-5.81		-3.15
463	51.71		35.95		-35.48		84.62		6.96		4.37		-2.07
464	82.09		-44.66		-23.76		57.16		8.81		9.70		7.93
465	65.92		53.56		46.85		51.72		-0.95		-9.14		-0.79
466	51.51		19.95		-31.71		63.25		-2.49		8.98		-3.71
467	97.72		69.40		-30.08		-21.52		-3.82		9.79		-4.94
468	14.87		-96.23		-71.37		-58.93		4.40		5.24		6.67
469	8.09		30.24		73.49		-32.67		9.30		6.64		6.85
470	77.03		-2.53		-7.48		-90.43		1.15		-2.10		-7.96
471	21.73		78.10		-20.98		-53.09		-2.70		7.24		0.61
472	74.33		-27.67		-83.17		-99.42		2.86		5.80		-2.00
473	61.28		-35.27		-57.33		66.42		-7.93		-6.05		6.22
474	77.09		3.52		-53.56		-40.24		0.52		-3.12		-4.49
475	23.05		73.84		-7.82		46.33		1.84		3.11		5.69
476	14.03		12.31		59.99		18.70		-1.59		-0.86		0.21
477	58.98		-2.10		14.16		-58.66		4.61		-3.94		-5.58
478	55.61		-46.68		-83.45		-24.10		-2.73		-4.79		5.54
479	82.56		91.66		-47.74		-72.42		-5.00		-6.70		3.82
480	57.41		74.28		88.19		-60.15		6.48		6.75		9.78
481	47.26		-14.27		23.83		64.96		3.10		-1.73		-5.31
482	70.70		12.94		-15.78		-32.34		6.24		-6.22		-2.33
483	65.91		59.49		-40.21		14.67		2.25		-3.57		6.36
484	30.32		-7.19		-81.17		-73.10		-7.21		-7.02		-4.18
485	97.74		83.82		-47.63		-68.79		-7.49		6.64		-6.83
486	92.07		-96.07		23.31		11.12		-4.67		5.09		4.84
487	5.05		-68.25		-73.39		35.39		-5.59		3.74		3.03
488	72.07		-76.81		-63.33		-48.95		-8.74		1.82		-8.28
489	45.70		4.14		-34.88		-60.09		5.47		6.11		3.69
490	94.38		78.25		-9.10		68.34		5.22		6.15		5.94
491	21.49		41.53		72.40		-23.82		4.75		1.55		4.72
492	20.26		83.89		-43.19		1.38		6.16		0.78		-3.44
493	43.27		-16.34		-73.94		72.04		-4.26		7.90		9.90
494	8.28		-71.66		-98.77		52.88		4.70		2.64		6.36
495	78.19		-92.42		-94.38		81.91		4.76		-5.02		0.26
496	40.96		10.84		96.69		47.53		-2.73		1.22		-1.20
497	6.52		81.67		88.67		-63.85		1.85		-5.45		0.36
498	72.95		-66.01		-72.76		-51.14		0.07		3.80		9.86
499	99.70		18.07		80.79		54.05		-0.28		9.78		-0.65

Step 40:
ID	Mass		Pos_X		Pos_Y		Pos_Z		Vel_X		Vel_Y		Vel_Z
-----------------------------------------------------------------------------------------
0	76.00		16.73		-9.18		85.42		-8.77		-2.45		6.78
1	37.08		35.30		3.18		3.82		3.32		1.26		9.30
2	43.57		-80.11		96.83		11.44		-5.15		-0.24		-0.03
3	90.45		28.77		94.24		-49.65		9.07		8.43		-9.80
4	97.78		-90.97		-67.47		9.34		8.06		-4.53		2.64
5	8.91		53.10		16.78		90.03		1.64		5.36		7.13
6	81.51		68.15		-23.94		46.31		0.62		-4.65		-6.27
7	88.97		-7.09		4.70		-49.69		9.26		3.58		7.44
8	20.52		-43.39		-20.19		-32.14		9.35		-5.53		-5.46
9	88.68		66.86		-41.85		13.28		-6.75		6.97		4.10
10	82.80		-26.42		72.78		8.32		0.48		-9.90		6.71
11	30.56		-73.69		52.93		-24.55		-3.27		9.88		-0.26
12	72.50		8.38		-95.24		-57.49		5.55		-5.66		-1.82
13	88.73		-22.92		2.94		98.67		-7.25		5.46		6.14
14	81.44		68.51		70.83		-79.74		9.98		-1.25		4.34
15	3.16		93.58		15.74		53.14		-5.25		5.55		-4.68
16	52.71		23.92		36.88		17.65		-3.93		7.02		5.41
17	34.23		-11.87		-44.21		88.10		6.60		0.91		-8.99
18	87.33		94.63		-23.14		21.99		3.97		7.92		-4.78
19	35.74		-83.99		-51.03		20.28		0.21		-1.34		7.62
20	64.54		-44.76		-47.99		-14.23		5.70		-5.17		1.98
21	11.44		-65.40		48.03		-44.20		7.89		-5.99		0.54
22	33.99		-11.98		1.74		-17.16		-3.08		2.45		8.80
23	85.23		-20.02		-84.13		28.12		1.51		1.11		5.48
24	92.08		62.08		36.79		-85.75		-9.40		6.71		-5.46
25	2.22		39.40		33.11		-92.47		4.30		-4.10		5.88
26	90.47		-44.34		71.30		-15.79		-3.82		1.82		-8.51
27	14.17		65.34		-25.37		31.22		9.10		-1.29		-4.48
28	63.96		-57.31		-48.42		-52.92		-2.51		-2.22		7.01
29	20.44		-32.80		73.82		43.96		-4.80		8.01		-1.94
30	47.78		7.01		6.68		-0.54		7.34		0.74		3.59
31	67.65		48.27		4.28		31.72		-3.31		3.37		-2.15
32	48.08		17.53		-61.59		-27.86		2.28		-3.68		-6.50
33	48.90		-12.34		90.35		-66.16		8.59		2.05		7.75
34	2.07		-58.62		-62.78		63.82		5.34		-5.96		8.15
35	85.86		-82.31		-98.20		49.77		-2.14		-4.40		2.69
36	70.68		82.63		-73.15		77.47		-0.89		-2.40		9.43
37	62.81		-43.58		26.71		-10.19		-1.20		7.44		-5.50
38	32.03		-74.00		94.15		-14.61		-8.89		-1.91		-0.95
39	12.32		14.57		39.82		31.67		3.31		-4.54		9.31
40	40.30		79.51		82.17		-27.99		6.51		5.18		7.94
41	32.75		17.96		15.60		75.84		4.38		-0.66		3.11
42	95.89		-26.80		-42.23		28.90		-4.35		6.57		7.40
43	15.08		50.20		95.43		-53.22		-7.64		-8.46		7.82
44	56.41		27.83		56.51		82.14		-7.74		-3.03		-7.14
45	99.45		38.26		-4.98		63.00		-1.87		1.83		-3.43
46	93.09		1.01		27.62		91.98		-2.21		8.93		-6.45
47	40.33		-35.58		-80.02		-94.03		9.70		-8.54		-9.03
48	15.85		21.15		-3.42		-76.07		-3.08		-8.50		-7.68
49	96.19		57.75		98.19		-4.42		-9.67		3.05		-0.31
50	65.71		2.07		-75.38		31.00		-7.80		8.08		9.59
51	7.63		8.97		62.57		31.87		0.47		-3.45		-5.67
52	49.93		30.83		17.56		22.66		8.29		-8.49		-1.80
53	61.67		52.44		-88.72		-70.37		3.42		-1.18		1.94
54	36.53		-79.45		-57.83		73.82		9.33		6.20		-9.08
55	45.90		33.06		-7.36		32.04		5.26		-7.85		-0.56
56	11.54		90.83		74.56		45.90		-9.98		-2.88		2.52
57	30.66		-4.42		-4.52		-49.06		-7.28		-1.56		-3.11
58	33.32		14.40		-10.48		79.54		9.13		-0.45		-9.54
59	89.27		-6.39		-39.88		-64.74		1.43		-3.74		-4.68
60	20.98		-68.42		-17.38		-32.83		9.75		-8.44		5.36
61	31.80		83.14		23.64		-87.29		3.14		9.91		4.66
62	44.41		-35.46		11.29		-29.27		5.78		5.83		6.35
63	5.04		-55.78		61.07		57.12		6.97		7.32		-1.09
64	19.09		-1.27		-96.84		85.08		0.45		-7.59		-0.20
65	66.48		100.28		-96.77		-33.63		4.74		-5.53		8.82
66	25.24		41.91		4.17		-54.99		-7.36		5.69		9.88
67	78.68		-49.64		27.45		35.98		-3.14		-0.22		-3.26
68	4.87		-75.26		-9.35		-41.59		1.80		9.56		2.22
69	66.90		-12.60		88.74		-31.63		0.38		-4.48		-4.24
70	6.42		-3.37		6.09		42.70		9.01		-9.33		2.87
71	33.36		-33.53		97.84		79.46		8.07		2.61		4.26
72	37.00		-59.00		-93.59		15.89		8.28		-3.98		-6.27
73	46.89		-73.06		-99.39		77.57		2.37		-4.68		5.51
74	65.72		86.21		10.88		59.90		7.84		8.68		3.87
75	71.96		12.74		-59.09		80.72		8.98		-5.55		-0.42
76	20.45		22.67		-28.69		32.89		-5.15		1.75		6.96
77	57.58		10.19		-74.15		14.95		2.95		-6.56		4.41
78	59.61		53.37		38.13		-83.52		-8.76		9.72		5.26
79	7.46		0.03		-63.48		-15.22		-9.34		0.73		-2.91
80	60.07		-60.23		94.40		77.51		7.70		-1.44		9.79
81	15.15		-21.95		51.27		-1.90		3.92		-2.37		-7.44
82	8.39		54.31		-92.39		9.01		-4.31		-3.47		-7.56
83	28.20		18.76		91.08		-26.77		7.50		5.18		4.73
84	62.52		-21.02		53.86		-73.40		5.95		2.36		0.69
85	47.36		92.60		-15.50		-67.53		-8.99		-3.95		-5.46
86	88.15		-79.50		42.28		18.51		6.11		-1.74		1.54
87	36.66		-42.32		45.52		37.03		-8.84		-5.61		5.31
88	34.40		60.70		-54.63		16.70		-1.27		9.45		-3.68
89	6.23		-47.34		53.74		-14.22		0.80		4.75		-6.44
90	73.86		80.40		-51.94		86.90		7.13		9.02		0.41
91	79.03		-69.31		-54.90		47.53		-5.17		-1.11		7.46
92	33.02		65.61		56.31		-87.10		0.45		-1.67		7.92
93	51.46		-46.83		-40.90		41.99		-6.25		7.16		6.52
94	50.42		71.30		61.32		20.29		-5.82		9.07		5.35
95	21.47		-47.77		44.81		-68.76		7.92		3.54		-9.56
96	95.38		14.92		22.79		22.55		6.53		-8.85		-3.09
97	17.52		-35.16		72.36		-49.45		-1.85		9.40		0.36
98	32.90		6.77		1.02		86.58		3.62		0.13		-7.12
99	85.14		18.42		-47.07		91.31		-8.23		7.43		-7.94
100	81.39		83.19		64.00		57.06		-5.87		-6.08		-6.03
101	43.64		-29.47		24.37		48.73		-2.44		1.73		-2.83
102	27.06		-53.91		76.10		88.30		-5.83		-4.60		-1.41
103	23.12		18.28		-80.84		-75.47		9.86		9.11		0.39
104	67.26		-60.53		-53.18		30.87		2.33		4.69		7.84
105	18.36		-27.91		72.70		30.20		-5.58		7.80		9.54
106	90.60		-86.94		16.09		-26.71		-7.87		-0.52		-7.53
107	68.95		63.07		-87.01		-23.18		-1.39		-4.29		-4.26
108	29.85		11.22		67.70		-27.62		-0.30		8.50		0.37
109	81.04		68.96		40.33		-46.85		0.49		-0.39		5.12
110	89.40		74.04		54.83		97.26		1.00		7.15		6.78
111	64.67		14.84		-40.94		-100.40		-8.10		-9.24		-1.02
112	21.63		-41.03		-41.55		-93.72		-8.10		4.70		-2.17
113	75.54		-6.93		52.34		86.59		-3.87		-9.68		7.45
114	4.15		64.05		-41.37		-49.56		5.50		0.50		-3.63
115	76.72		83.41		49.62		76.32		5.57		3.51		-5.61
116	92.86		54.73		95.57		-70.72		-5.77		0.57		-6.78
117	99.11		17.72		1.13		-66.92		4.81		0.65		-3.87
118	43.01		34.74		12.28		29.49		-9.59		-3.53		-1.99
119	70.23		-63.21		12.48		-84.05		-9.37		-2.54		4.93
120	45.01		-0.68		64.37		-22.34		6.85		4.50		-9.97
121	84.02		18.22		63.18		64.61		-1.51		8.25		-8.85
122	20.87		50.39		-67.81		-17.65		8.95		-0.32		9.10
123	37.63		78.93		-54.90		-57.72		-9.17		-6.91		-6.47
124	31.77		0.37		61.37		-19.99		8.40		5.99		5.89
125	99.51		-32.65		19.87		-14.75		2.56		8.79		0.66
126	82.12		-37.69		-24.56		78.72		-6.17		-7.25		1.59
127	13.64		10.26		-84.19		89.65		1.28		-3.67		-5.44
128	12.31		29.06		-56.61		-53.42		-6.94		0.06		-7.88
129	35.92		-6.95		82.56		20.11		-4.82		2.79		-0.89
130	69.73		-11.40		12.17		-83.22		-7.71		3.27		-2.55
131	37.70		-76.27		-71.65		26.68		8.97		8.77		8.55
132	52.78		9.57		-13.87		47.11		7.99		-0.24		9.40
133	40.37		15.94		-75.63		62.43		-6.85		-3.86		-5.01
134	53.84		-19.60		-36.52		-1.88		-5.97		4.07		-7.49
135	46.03		82.94		62.50		-30.11		7.60		0.04		-7.01
136	58.31		53.02		-68.10		-82.75		-8.16		7.20		-9.97
137	39.96		-54.76		-69.27		-88.81		3.40		8.62		-3.96
138	73.44		60.01		1.43		-1.16		2.65		-2.94		-4.16
139	31.18		40.87		-43.80		-47.17		-2.62		-9.89		2.16
140	52.33		-76.50		-87.94		94.62		-6.43		3.99		-1.03
141	41.86		-68.31		100.10		-85.41		6.71		3.42		0.46
142	11.44		73.09		-7.06		22.67		7.64		-0.77		-2.75
143	8.22		-6.77		-56.76		2.97		-0.01		-4.02		-1.00
144	51.76		-19.31		13.00		-0.89		2.25		-1.85		-9.36
145	36.17		-13.33		17.68		16.59		-6.79		-4.36		-7.27
146	34.59		16.82		-83.85		-75.32		2.87		-5.55		1.50
147	57.45		-13.06		20.51		-83.22		-3.22		-8.31		6.20
148	55.13		17.27		86.22		12.03		7.52		3.05		8.92
149	18.74		21.13		77.44		10.05		0.73		8.95		-9.79
150	74.02		52.03		-48.46		-61.88		1.57		9.45		-9.35
151	35.92		-39.67		-9.80		96.38		0.39		-7.65		-1.68
152	4.57		55.25		46.20		72.53		9.47		-2.60		-5.00
153	43.64		59.67		8.59		77.07		6.89		5.78		-7.60
154	34.08		-33.90		-52.13		-89.36		0.57		-9.21		2.62
155	72.63		-86.72		25.96		-96.97		6.93		5.95		5.09
156	82.47		38.44		14.71		-17.37		-7.35		2.87		-4.75
157	50.90		9.13		37.50		13.65		-6.75		0.99		-6.35
158	49.40		-101.67		43.66		-35.55		-9.37		-7.18		-7.88
159	6.13		8.19		-79.15		-2.66		-2.45		4.85		5.32
160	92.29		-65.36		41.46		-30.01		-1.13		-0.97		8.01
161	52.78		-38.03		46.63		-102.80		-6.61		4.83		-9.66
162	84.61		53.87		74.67		-81.59		9.88		9.41		9.88
163	69.45		-28.38		24.89		77.74		0.31		1.34		7.82
164	53.74		-87.34		-42.66		-92.28		0.74		9.55		1.11
165	5.45		83.33		-9.85		-50.11		0.71		-5.38		6.08
166	23.63		-11.60		-2.03		8.45		-3.69		-7.43		-2.94
167	40.75		-41.05		-49.53		-88.55		-0.32		9.48		-4.91
168	51.18		-23.74		38.79		51.14		-9.89		-5.97		6.44
169	98.62		42.14		-48.28		19.01		8.09		-0.54		-7.35
170	88.24		-98.56		16.16		58.17		0.53		0.05		-6.69
171	19.42		-49.45		-12.03		-3.32		-2.03		9.42		0.16
172	80.20		-12.43		-84.24		74.21		3.05		4.71		-9.71
173	78.75		26.39		97.17		16.91		-8.13		8.33		-0.08
174	1.62		26.88		11.04		-61.71		-9.71		-2.00		8.26
175	49.14		-91.14		-18.09		90.52		5.79		3.44		-5.77
176	22.31		4.85		-68.23		88.34		-8.26		-9.00		-8.35
